u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,p_veh0_x,p_veh0_y,p_ped0_x,p_ped0_y,p_ped1_x,p_ped1_y,p_ped2_x,p_ped2_y,p_ped3_x,p_ped3_y,p_ped4_x,p_ped4_y,p_ped5_x,p_ped5_y,p_ped6_x,p_ped6_y,p_ped7_x,p_ped7_y,p_ped8_x,p_ped8_y,p_ped9_x,p_ped9_y,p_ped10_x,p_ped10_y
2.478222721512789,2.4782784752879445,2.478390601765175,2.478379620567547,2.478523611800473,2.478201096861119,2.4784299277745423,2.4786329052770744,2.4784310737374637,2.4788662540270123,7.297981002140089,6.64268399750302,17.1460753355427,3.0789848400779,17.1473506334912,3.1192193698848905,17.149612353513007,3.1642137094012197,17.157697238877976,3.2056416351181283,17.16478211496974,3.2387056655985376,17.166435161605264,3.273089932424853,17.168252049887286,3.307031716101528,17.173150379035803,3.3352042480647146,17.177391075878333,3.370222543738075,17.180242030777357,3.3971077903279427,17.180157572748143,3.424618134862121
2.4782784752879445,2.478390601765175,2.478379620567547,2.478523611800473,2.478201096861119,2.4784299277745423,2.4786329052770744,2.4784310737374637,2.4788662540270123,2.478273481585631,7.382790639133306,6.645046816914891,17.1473506334912,3.1192193698848905,17.149612353513007,3.1642137094012197,17.157697238877976,3.2056416351181283,17.16478211496974,3.2387056655985376,17.166435161605264,3.273089932424853,17.168252049887286,3.307031716101528,17.173150379035803,3.3352042480647146,17.177391075878333,3.370222543738075,17.180242030777357,3.3971077903279427,17.180157572748143,3.424618134862121,17.179067450646837,3.447126203554001
2.478390601765175,2.478379620567547,2.478523611800473,2.478201096861119,2.4784299277745423,2.4786329052770744,2.4784310737374637,2.4788662540270123,2.478273481585631,2.478018167345063,7.467157920050266,6.647566467099706,17.149612353513007,3.1642137094012197,17.157697238877976,3.2056416351181283,17.16478211496974,3.2387056655985376,17.166435161605264,3.273089932424853,17.168252049887286,3.307031716101528,17.173150379035803,3.3352042480647146,17.177391075878333,3.370222543738075,17.180242030777357,3.3971077903279427,17.180157572748143,3.424618134862121,17.179067450646837,3.447126203554001,17.181698714047414,3.475005500045285
2.478379620567547,2.478523611800473,2.478201096861119,2.4784299277745423,2.4786329052770744,2.4784310737374637,2.4788662540270123,2.478273481585631,2.478018167345063,2.477589583089196,7.549679115774924,6.650727062181886,17.157697238877976,3.2056416351181283,17.16478211496974,3.2387056655985376,17.166435161605264,3.273089932424853,17.168252049887286,3.307031716101528,17.173150379035803,3.3352042480647146,17.177391075878333,3.370222543738075,17.180242030777357,3.3971077903279427,17.180157572748143,3.424618134862121,17.179067450646837,3.447126203554001,17.181698714047414,3.475005500045285,17.182387343219595,3.4968625076198614
2.478523611800473,2.478201096861119,2.4784299277745423,2.4786329052770744,2.4784310737374637,2.4788662540270123,2.478273481585631,2.478018167345063,2.477589583089196,2.47827332668954,7.633548260192233,6.653808624162582,17.16478211496974,3.2387056655985376,17.166435161605264,3.273089932424853,17.168252049887286,3.307031716101528,17.173150379035803,3.3352042480647146,17.177391075878333,3.370222543738075,17.180242030777357,3.3971077903279427,17.180157572748143,3.424618134862121,17.179067450646837,3.447126203554001,17.181698714047414,3.475005500045285,17.182387343219595,3.4968625076198614,17.181121238540943,3.519993179051041
2.478201096861119,2.4784299277745423,2.4786329052770744,2.4784310737374637,2.4788662540270123,2.478273481585631,2.478018167345063,2.477589583089196,2.47827332668954,2.4788318703657124,7.713760644992439,6.656314686474083,17.166435161605264,3.273089932424853,17.168252049887286,3.307031716101528,17.173150379035803,3.3352042480647146,17.177391075878333,3.370222543738075,17.180242030777357,3.3971077903279427,17.180157572748143,3.424618134862121,17.179067450646837,3.447126203554001,17.181698714047414,3.475005500045285,17.182387343219595,3.4968625076198614,17.181121238540943,3.519993179051041,17.178062566728485,3.548736114942505
2.4784299277745423,2.4786329052770744,2.4784310737374637,2.4788662540270123,2.478273481585631,2.478018167345063,2.477589583089196,2.47827332668954,2.4788318703657124,2.4787267678301736,7.798077563639255,6.657159155288191,17.168252049887286,3.307031716101528,17.173150379035803,3.3352042480647146,17.177391075878333,3.370222543738075,17.180242030777357,3.3971077903279427,17.180157572748143,3.424618134862121,17.179067450646837,3.447126203554001,17.181698714047414,3.475005500045285,17.182387343219595,3.4968625076198614,17.181121238540943,3.519993179051041,17.178062566728485,3.548736114942505,17.17584337725128,3.572900755980989
2.4786329052770744,2.4784310737374637,2.4788662540270123,2.478273481585631,2.478018167345063,2.477589583089196,2.47827332668954,2.4788318703657124,2.4787267678301736,2.4782872884445526,7.882266927622431,6.654304753245135,17.173150379035803,3.3352042480647146,17.177391075878333,3.370222543738075,17.180242030777357,3.3971077903279427,17.180157572748143,3.424618134862121,17.179067450646837,3.447126203554001,17.181698714047414,3.475005500045285,17.182387343219595,3.4968625076198614,17.181121238540943,3.519993179051041,17.178062566728485,3.548736114942505,17.17584337725128,3.572900755980989,17.17198878337937,3.5943549492161284
2.4784310737374637,2.4788662540270123,2.478273481585631,2.478018167345063,2.477589583089196,2.47827332668954,2.4788318703657124,2.4787267678301736,2.4782872884445526,2.478026702143454,7.963610214579471,6.658677320191504,17.177391075878333,3.370222543738075,17.180242030777357,3.3971077903279427,17.180157572748143,3.424618134862121,17.179067450646837,3.447126203554001,17.181698714047414,3.475005500045285,17.182387343219595,3.4968625076198614,17.181121238540943,3.519993179051041,17.178062566728485,3.548736114942505,17.17584337725128,3.572900755980989,17.17198878337937,3.5943549492161284,17.166798291743056,3.618374585066176
2.4788662540270123,2.478273481585631,2.478018167345063,2.477589583089196,2.47827332668954,2.4788318703657124,2.4787267678301736,2.4782872884445526,2.478026702143454,2.478791134638562,8.048913327868348,6.659556069365108,17.180242030777357,3.3971077903279427,17.180157572748143,3.424618134862121,17.179067450646837,3.447126203554001,17.181698714047414,3.475005500045285,17.182387343219595,3.4968625076198614,17.181121238540943,3.519993179051041,17.178062566728485,3.548736114942505,17.17584337725128,3.572900755980989,17.17198878337937,3.5943549492161284,17.166798291743056,3.618374585066176,17.161776697801102,3.6367793967864817
2.478273481585631,2.478018167345063,2.477589583089196,2.47827332668954,2.4788318703657124,2.4787267678301736,2.4782872884445526,2.478026702143454,2.478791134638562,2.478163558793046,8.128261751910362,6.660686511011249,17.180157572748143,3.424618134862121,17.179067450646837,3.447126203554001,17.181698714047414,3.475005500045285,17.182387343219595,3.4968625076198614,17.181121238540943,3.519993179051041,17.178062566728485,3.548736114942505,17.17584337725128,3.572900755980989,17.17198878337937,3.5943549492161284,17.166798291743056,3.618374585066176,17.161776697801102,3.6367793967864817,17.15936095367053,3.66017623823835
2.478018167345063,2.477589583089196,2.47827332668954,2.4788318703657124,2.4787267678301736,2.4782872884445526,2.478026702143454,2.478791134638562,2.478163558793046,2.4782300728430755,8.209529193368367,6.662943935415686,17.179067450646837,3.447126203554001,17.181698714047414,3.475005500045285,17.182387343219595,3.4968625076198614,17.181121238540943,3.519993179051041,17.178062566728485,3.548736114942505,17.17584337725128,3.572900755980989,17.17198878337937,3.5943549492161284,17.166798291743056,3.618374585066176,17.161776697801102,3.6367793967864817,17.15936095367053,3.66017623823835,17.153903573489156,3.679205371210131
2.477589583089196,2.47827332668954,2.4788318703657124,2.4787267678301736,2.4782872884445526,2.478026702143454,2.478791134638562,2.478163558793046,2.4782300728430755,2.47768666532959,8.28988072935788,6.66661410980536,17.181698714047414,3.475005500045285,17.182387343219595,3.4968625076198614,17.181121238540943,3.519993179051041,17.178062566728485,3.548736114942505,17.17584337725128,3.572900755980989,17.17198878337937,3.5943549492161284,17.166798291743056,3.618374585066176,17.161776697801102,3.6367793967864817,17.15936095367053,3.66017623823835,17.153903573489156,3.679205371210131,17.147914030389426,3.695917089028867
